Time (s),PAC-3310 Concentration (log M),Replicate,Fluorescence (RFU)
225,-10.0,1,59
230,-10.0,1,59
235,-10.0,1,58
240,-10.0,1,59
245,-10.0,1,58
250,-10.0,1,59
255,-10.0,1,59
260,-10.0,1,59
265,-10.0,1,59
270,-10.0,1,58
275,-10.0,1,58
280,-10.0,1,58
285,-10.0,1,58
290,-10.0,1,58
295,-10.0,1,58
300,-10.0,1,58
0,-10.0,2,62
5,-10.0,2,63
10,-10.0,2,63
15,-10.0,2,63
20,-10.0,2,63
25,-10.0,2,64
30,-10.0,2,64
35,-10.0,2,64
40,-10.0,2,64
45,-10.0,2,64
50,-10.0,2,64
55,-10.0,2,64
60,-10.0,2,63
65,-10.0,2,63
70,-10.0,2,63
75,-10.0,2,63
80,-10.0,2,63
85,-10.0,2,63
90,-10.0,2,63
95,-10.0,2,63
100,-10.0,2,62
105,-10.0,2,62
110,-10.0,2,62
115,-10.0,2,62
120,-10.0,2,62
125,-10.0,2,62
130,-10.0,2,62
135,-10.0,2,62
140,-10.0,2,62
145,-10.0,2,62
150,-10.0,2,62
155,-10.0,2,61
160,-10.0,2,62
165,-10.0,2,61
170,-10.0,2,61
175,-10.0,2,61
180,-10.0,2,61
185,-10.0,2,61
190,-10.0,2,61
195,-10.0,2,61
200,-10.0,2,61
205,-10.0,2,61
210,-10.0,2,61
215,-10.0,2,61
220,-10.0,2,61
225,-10.0,2,60
230,-10.0,2,60
235,-10.0,2,61
240,-10.0,2,61
245,-10.0,2,60
250,-10.0,2,60
255,-10.0,2,60
260,-10.0,2,61
265,-10.0,2,61
270,-10.0,2,60
275,-10.0,2,61
280,-10.0,2,61
285,-10.0,2,60
290,-10.0,2,60
295,-10.0,2,60
300,-10.0,2,61
0,-10.0,3,63
5,-10.0,3,63
10,-10.0,3,64
15,-10.0,3,64
20,-10.0,3,65
25,-10.0,3,65
30,-10.0,3,66
35,-10.0,3,66
40,-10.0,3,66
45,-10.0,3,66
50,-10.0,3,67
55,-10.0,3,65
60,-10.0,3,66
65,-10.0,3,65
70,-10.0,3,65
75,-10.0,3,66
80,-10.0,3,65
85,-10.0,3,64
90,-10.0,3,64
95,-10.0,3,64
100,-10.0,3,64
105,-10.0,3,63
110,-10.0,3,63
115,-10.0,3,63
120,-10.0,3,63
125,-10.0,3,63
130,-10.0,3,63
135,-10.0,3,63
140,-10.0,3,63
145,-10.0,3,62
150,-10.0,3,63
155,-10.0,3,62
160,-10.0,3,62
165,-10.0,3,62
170,-10.0,3,62
175,-10.0,3,62
180,-10.0,3,62
185,-10.0,3,62
190,-10.0,3,62
195,-10.0,3,62
200,-10.0,3,61
205,-10.0,3,61
210,-10.0,3,61
215,-10.0,3,61
220,-10.0,3,61
225,-10.0,3,61
230,-10.0,3,61
235,-10.0,3,60
240,-10.0,3,61
245,-10.0,3,61
250,-10.0,3,61
255,-10.0,3,61
260,-10.0,3,61
265,-10.0,3,61
270,-10.0,3,61
275,-10.0,3,61
280,-10.0,3,61
285,-10.0,3,61
290,-10.0,3,60
295,-10.0,3,61
300,-10.0,3,60
0,-10.0,4,53
5,-10.0,4,54
10,-10.0,4,55
15,-10.0,4,56
20,-10.0,4,55
25,-10.0,4,56
30,-10.0,4,56
35,-10.0,4,57
40,-10.0,4,57
45,-10.0,4,57
50,-10.0,4,57
55,-10.0,4,57
60,-10.0,4,57
65,-10.0,4,57
70,-10.0,4,57
75,-10.0,4,57
80,-10.0,4,57
85,-10.0,4,57
90,-10.0,4,57
95,-10.0,4,57
100,-10.0,4,57
105,-10.0,4,57
110,-10.0,4,57
115,-10.0,4,58
120,-10.0,4,58
125,-10.0,4,57
130,-10.0,4,57
135,-10.0,4,57
140,-10.0,4,57
145,-10.0,4,58
150,-10.0,4,57
155,-10.0,4,57
160,-10.0,4,57
165,-10.0,4,57
170,-10.0,4,57
175,-10.0,4,57
180,-10.0,4,58
185,-10.0,4,58
190,-10.0,4,57
195,-10.0,4,57
200,-10.0,4,58
205,-10.0,4,57
210,-10.0,4,58
215,-10.0,4,58
220,-10.0,4,58
225,-10.0,4,57
230,-10.0,4,58
235,-10.0,4,57
240,-10.0,4,58
245,-10.0,4,58
250,-10.0,4,57
255,-10.0,4,57
260,-10.0,4,57
265,-10.0,4,57
270,-10.0,4,58
275,-10.0,4,58
280,-10.0,4,57
285,-10.0,4,57
290,-10.0,4,57
295,-10.0,4,57
300,-10.0,4,57
0,-11.0,1,54
5,-11.0,1,56
10,-11.0,1,57
15,-11.0,1,58
20,-11.0,1,58
25,-11.0,1,59
30,-11.0,1,59
35,-11.0,1,60
40,-11.0,1,60
45,-11.0,1,60
50,-11.0,1,60
55,-11.0,1,60
60,-11.0,1,60
65,-11.0,1,60
70,-11.0,1,61
75,-11.0,1,61
80,-11.0,1,60
85,-11.0,1,61
90,-11.0,1,61
95,-11.0,1,60
100,-11.0,1,61
105,-11.0,1,60
110,-11.0,1,61
115,-11.0,1,60
120,-11.0,1,61
125,-11.0,1,61
130,-11.0,1,61
135,-11.0,1,61
140,-11.0,1,61
145,-11.0,1,60
150,-11.0,1,60
155,-11.0,1,60
160,-11.0,1,61
165,-11.0,1,60
170,-11.0,1,61
175,-11.0,1,60
180,-11.0,1,61
185,-11.0,1,60
190,-11.0,1,60
195,-11.0,1,60
200,-11.0,1,60
205,-11.0,1,60
210,-11.0,1,60
215,-11.0,1,60
220,-11.0,1,59
225,-11.0,1,60
230,-11.0,1,60
235,-11.0,1,60
240,-11.0,1,60
245,-11.0,1,60
250,-11.0,1,60
255,-11.0,1,60
260,-11.0,1,60
265,-11.0,1,60
270,-11.0,1,60
275,-11.0,1,60
280,-11.0,1,60
285,-11.0,1,60
290,-11.0,1,60
295,-11.0,1,60
300,-11.0,1,59
0,-11.0,2,55
5,-11.0,2,56
10,-11.0,2,56
15,-11.0,2,57
20,-11.0,2,58
25,-11.0,2,58
30,-11.0,2,58
35,-11.0,2,59
40,-11.0,2,59
45,-11.0,2,59
50,-11.0,2,60
55,-11.0,2,59
60,-11.0,2,59
65,-11.0,2,60
70,-11.0,2,60
75,-11.0,2,60
80,-11.0,2,60
85,-11.0,2,60
90,-11.0,2,60
95,-11.0,2,60
100,-11.0,2,60
105,-11.0,2,60
110,-11.0,2,60
115,-11.0,2,60
120,-11.0,2,60
125,-11.0,2,60
130,-11.0,2,60
135,-11.0,2,60
140,-11.0,2,60
145,-11.0,2,60
150,-11.0,2,60
155,-11.0,2,60
160,-11.0,2,60
165,-11.0,2,60
170,-11.0,2,59
175,-11.0,2,60
180,-11.0,2,60
185,-11.0,2,60
190,-11.0,2,60
195,-11.0,2,60
200,-11.0,2,60
205,-11.0,2,60
210,-11.0,2,60
215,-11.0,2,60
220,-11.0,2,60
225,-11.0,2,60
230,-11.0,2,60
235,-11.0,2,60
240,-11.0,2,60
245,-11.0,2,59
250,-11.0,2,59
255,-11.0,2,60
260,-11.0,2,60
265,-11.0,2,59
270,-11.0,2,60
275,-11.0,2,60
280,-11.0,2,59
285,-11.0,2,60
290,-11.0,2,59
295,-11.0,2,60
300,-11.0,2,59
0,-11.0,3,55
5,-11.0,3,56
10,-11.0,3,56
15,-11.0,3,57
20,-11.0,3,57
25,-11.0,3,58
30,-11.0,3,58
35,-11.0,3,58
40,-11.0,3,59
45,-11.0,3,59
50,-11.0,3,59
55,-11.0,3,59
60,-11.0,3,59
65,-11.0,3,59
70,-11.0,3,59
75,-11.0,3,59
80,-11.0,3,59
85,-11.0,3,59
90,-11.0,3,59
95,-11.0,3,59
100,-11.0,3,59
105,-11.0,3,59
110,-11.0,3,59
115,-11.0,3,59
120,-11.0,3,59
125,-11.0,3,59
130,-11.0,3,58
135,-11.0,3,59
140,-11.0,3,59
145,-11.0,3,59
150,-11.0,3,59
155,-11.0,3,59
160,-11.0,3,59
165,-11.0,3,59
170,-11.0,3,59
175,-11.0,3,59
180,-11.0,3,59
185,-11.0,3,59
190,-11.0,3,59
195,-11.0,3,59
200,-11.0,3,59
205,-11.0,3,59
210,-11.0,3,59
215,-11.0,3,59
220,-11.0,3,58
225,-11.0,3,59
230,-11.0,3,59
235,-11.0,3,59
240,-11.0,3,59
245,-11.0,3,59
250,-11.0,3,58
255,-11.0,3,59
260,-11.0,3,59
265,-11.0,3,59
270,-11.0,3,59
275,-11.0,3,59
280,-11.0,3,58
285,-11.0,3,59
290,-11.0,3,58
295,-11.0,3,58
300,-11.0,3,58
0,-11.0,4,52
5,-11.0,4,53
10,-11.0,4,55
15,-11.0,4,55
20,-11.0,4,56
25,-11.0,4,56
30,-11.0,4,57
35,-11.0,4,57
40,-11.0,4,57
45,-11.0,4,57
50,-11.0,4,57
55,-11.0,4,57
60,-11.0,4,57
65,-11.0,4,57
70,-11.0,4,58
75,-11.0,4,58
80,-11.0,4,58
85,-11.0,4,58
90,-11.0,4,58
95,-11.0,4,58
100,-11.0,4,58
105,-11.0,4,58
110,-11.0,4,57
115,-11.0,4,58
120,-11.0,4,58
125,-11.0,4,58
130,-11.0,4,58
135,-11.0,4,58
140,-11.0,4,58
145,-11.0,4,58
150,-11.0,4,58
155,-11.0,4,57
160,-11.0,4,58
165,-11.0,4,58
170,-11.0,4,57
175,-11.0,4,58
180,-11.0,4,57
185,-11.0,4,58
190,-11.0,4,58
195,-11.0,4,58
200,-11.0,4,57
205,-11.0,4,58
210,-11.0,4,58
215,-11.0,4,57
220,-11.0,4,58
225,-11.0,4,58
230,-11.0,4,58
235,-11.0,4,58
240,-11.0,4,57
245,-11.0,4,59
250,-11.0,4,57
255,-11.0,4,57
260,-11.0,4,58
265,-11.0,4,58
270,-11.0,4,57
275,-11.0,4,57
280,-11.0,4,57
285,-11.0,4,57
290,-11.0,4,57
295,-11.0,4,57
300,-11.0,4,57
0,Vehicle Control,1,51
5,Vehicle Control,1,52
10,Vehicle Control,1,53
15,Vehicle Control,1,54
20,Vehicle Control,1,54
25,Vehicle Control,1,54
30,Vehicle Control,1,55
35,Vehicle Control,1,55
40,Vehicle Control,1,55
45,Vehicle Control,1,56
50,Vehicle Control,1,56
55,Vehicle Control,1,56
60,Vehicle Control,1,56
65,Vehicle Control,1,56
70,Vehicle Control,1,56
75,Vehicle Control,1,56
80,Vehicle Control,1,56
85,Vehicle Control,1,56
90,Vehicle Control,1,56
95,Vehicle Control,1,56
100,Vehicle Control,1,56
105,Vehicle Control,1,56
110,Vehicle Control,1,56
115,Vehicle Control,1,56
120,Vehicle Control,1,56
125,Vehicle Control,1,56
130,Vehicle Control,1,57
135,Vehicle Control,1,56
140,Vehicle Control,1,56
145,Vehicle Control,1,56
150,Vehicle Control,1,56
155,Vehicle Control,1,56
160,Vehicle Control,1,56
165,Vehicle Control,1,56
170,Vehicle Control,1,56
175,Vehicle Control,1,56
180,Vehicle Control,1,57
185,Vehicle Control,1,57
190,Vehicle Control,1,56
195,Vehicle Control,1,56
200,Vehicle Control,1,56
205,Vehicle Control,1,57
210,Vehicle Control,1,56
215,Vehicle Control,1,56
220,Vehicle Control,1,56
225,Vehicle Control,1,56
230,Vehicle Control,1,56
235,Vehicle Control,1,56
240,Vehicle Control,1,57
245,Vehicle Control,1,56
250,Vehicle Control,1,56
255,Vehicle Control,1,56
260,Vehicle Control,1,56
265,Vehicle Control,1,56
270,Vehicle Control,1,56
275,Vehicle Control,1,56
280,Vehicle Control,1,56
285,Vehicle Control,1,56
290,Vehicle Control,1,56
295,Vehicle Control,1,56
300,Vehicle Control,1,56
0,Vehicle Control,2,50
5,Vehicle Control,2,50
10,Vehicle Control,2,52
15,Vehicle Control,2,52
20,Vehicle Control,2,52
25,Vehicle Control,2,53
30,Vehicle Control,2,53
35,Vehicle Control,2,53
40,Vehicle Control,2,53
45,Vehicle Control,2,54
50,Vehicle Control,2,54
55,Vehicle Control,2,54
60,Vehicle Control,2,54
65,Vehicle Control,2,54
70,Vehicle Control,2,54
75,Vehicle Control,2,54
80,Vehicle Control,2,54
85,Vehicle Control,2,54
90,Vehicle Control,2,54
95,Vehicle Control,2,54
100,Vehicle Control,2,54
105,Vehicle Control,2,54
110,Vehicle Control,2,54
115,Vehicle Control,2,54
120,Vehicle Control,2,54
125,Vehicle Control,2,54
130,Vehicle Control,2,54
135,Vehicle Control,2,53
140,Vehicle Control,2,54
145,Vehicle Control,2,54
150,Vehicle Control,2,54
155,Vehicle Control,2,54
160,Vehicle Control,2,54
165,Vehicle Control,2,54
170,Vehicle Control,2,54
175,Vehicle Control,2,54
180,Vehicle Control,2,54
185,Vehicle Control,2,54
190,Vehicle Control,2,54
195,Vehicle Control,2,54
200,Vehicle Control,2,53
205,Vehicle Control,2,54
210,Vehicle Control,2,53
215,Vehicle Control,2,54
220,Vehicle Control,2,54
225,Vehicle Control,2,54
230,Vehicle Control,2,53
235,Vehicle Control,2,54
240,Vehicle Control,2,54
245,Vehicle Control,2,54
250,Vehicle Control,2,53
255,Vehicle Control,2,54
260,Vehicle Control,2,54
265,Vehicle Control,2,54
270,Vehicle Control,2,54
275,Vehicle Control,2,54
280,Vehicle Control,2,54
285,Vehicle Control,2,53
290,Vehicle Control,2,54
295,Vehicle Control,2,54
300,Vehicle Control,2,53
0,Vehicle Control,3,50
5,Vehicle Control,3,51
10,Vehicle Control,3,52
15,Vehicle Control,3,53
20,Vehicle Control,3,53
25,Vehicle Control,3,53
30,Vehicle Control,3,53
35,Vehicle Control,3,54
40,Vehicle Control,3,53
45,Vehicle Control,3,54
50,Vehicle Control,3,54
55,Vehicle Control,3,54
60,Vehicle Control,3,54
65,Vehicle Control,3,55
70,Vehicle Control,3,54
75,Vehicle Control,3,54
80,Vehicle Control,3,55
85,Vehicle Control,3,54
90,Vehicle Control,3,54
95,Vehicle Control,3,54
100,Vehicle Control,3,54
105,Vehicle Control,3,55
110,Vehicle Control,3,55
115,Vehicle Control,3,54
120,Vehicle Control,3,55
125,Vehicle Control,3,54
130,Vehicle Control,3,54
135,Vehicle Control,3,54
140,Vehicle Control,3,54
145,Vehicle Control,3,54
150,Vehicle Control,3,54
155,Vehicle Control,3,54
160,Vehicle Control,3,54
165,Vehicle Control,3,54
170,Vehicle Control,3,54
175,Vehicle Control,3,54
180,Vehicle Control,3,54
185,Vehicle Control,3,54
190,Vehicle Control,3,54
195,Vehicle Control,3,54
200,Vehicle Control,3,54
205,Vehicle Control,3,54
210,Vehicle Control,3,54
215,Vehicle Control,3,54
220,Vehicle Control,3,54
225,Vehicle Control,3,54
230,Vehicle Control,3,54
235,Vehicle Control,3,54
240,Vehicle Control,3,54
245,Vehicle Control,3,54
250,Vehicle Control,3,54
255,Vehicle Control,3,54
260,Vehicle Control,3,54
265,Vehicle Control,3,54
270,Vehicle Control,3,54
275,Vehicle Control,3,54
280,Vehicle Control,3,54
285,Vehicle Control,3,53
290,Vehicle Control,3,54
295,Vehicle Control,3,54
300,Vehicle Control,3,53
0,Vehicle Control,4,51
5,Vehicle Control,4,52
10,Vehicle Control,4,53
15,Vehicle Control,4,54
20,Vehicle Control,4,54
25,Vehicle Control,4,54
30,Vehicle Control,4,55
35,Vehicle Control,4,55
40,Vehicle Control,4,55
45,Vehicle Control,4,55
50,Vehicle Control,4,56
55,Vehicle Control,4,55
60,Vehicle Control,4,56
65,Vehicle Control,4,56
70,Vehicle Control,4,56
75,Vehicle Control,4,55
80,Vehicle Control,4,56
85,Vehicle Control,4,56
90,Vehicle Control,4,56
95,Vehicle Control,4,56
100,Vehicle Control,4,56
105,Vehicle Control,4,56
110,Vehicle Control,4,56
115,Vehicle Control,4,56
120,Vehicle Control,4,56
125,Vehicle Control,4,56
130,Vehicle Control,4,56
135,Vehicle Control,4,55
140,Vehicle Control,4,56
145,Vehicle Control,4,56
150,Vehicle Control,4,56
155,Vehicle Control,4,56
160,Vehicle Control,4,56
165,Vehicle Control,4,56
170,Vehicle Control,4,56
175,Vehicle Control,4,55
180,Vehicle Control,4,56
185,Vehicle Control,4,55
190,Vehicle Control,4,56
195,Vehicle Control,4,55
200,Vehicle Control,4,55
205,Vehicle Control,4,56
210,Vehicle Control,4,56
215,Vehicle Control,4,55
220,Vehicle Control,4,56
225,Vehicle Control,4,56
230,Vehicle Control,4,55
235,Vehicle Control,4,55
240,Vehicle Control,4,55
245,Vehicle Control,4,55
250,Vehicle Control,4,55
255,Vehicle Control,4,55
260,Vehicle Control,4,55
265,Vehicle Control,4,55
270,Vehicle Control,4,55
275,Vehicle Control,4,55
280,Vehicle Control,4,55
285,Vehicle Control,4,55
290,Vehicle Control,4,55
295,Vehicle Control,4,55
300,Vehicle Control,4,55
