Time (s),PAC-3310 Concentration (log M),Replicate,Fluorescence (RFU)
220,-10.0,2,49
225,-10.0,2,49
230,-10.0,2,49
235,-10.0,2,49
240,-10.0,2,48
245,-10.0,2,49
250,-10.0,2,49
255,-10.0,2,49
260,-10.0,2,49
265,-10.0,2,49
270,-10.0,2,49
275,-10.0,2,49
280,-10.0,2,49
285,-10.0,2,49
290,-10.0,2,49
295,-10.0,2,49
300,-10.0,2,49
0,-10.0,3,46
5,-10.0,3,47
10,-10.0,3,47
15,-10.0,3,48
20,-10.0,3,48
25,-10.0,3,48
30,-10.0,3,48
35,-10.0,3,48
40,-10.0,3,48
45,-10.0,3,48
50,-10.0,3,48
55,-10.0,3,49
60,-10.0,3,48
65,-10.0,3,48
70,-10.0,3,48
75,-10.0,3,48
80,-10.0,3,48
85,-10.0,3,48
90,-10.0,3,48
95,-10.0,3,48
100,-10.0,3,48
105,-10.0,3,48
110,-10.0,3,48
115,-10.0,3,48
120,-10.0,3,48
125,-10.0,3,48
130,-10.0,3,48
135,-10.0,3,48
140,-10.0,3,48
145,-10.0,3,48
150,-10.0,3,48
155,-10.0,3,49
160,-10.0,3,49
165,-10.0,3,48
170,-10.0,3,49
175,-10.0,3,49
180,-10.0,3,49
185,-10.0,3,48
190,-10.0,3,48
195,-10.0,3,49
200,-10.0,3,49
205,-10.0,3,49
210,-10.0,3,49
215,-10.0,3,49
220,-10.0,3,48
225,-10.0,3,48
230,-10.0,3,49
235,-10.0,3,49
240,-10.0,3,49
245,-10.0,3,49
250,-10.0,3,49
255,-10.0,3,49
260,-10.0,3,49
265,-10.0,3,49
270,-10.0,3,49
275,-10.0,3,49
280,-10.0,3,49
285,-10.0,3,48
290,-10.0,3,49
295,-10.0,3,49
300,-10.0,3,48
0,-10.0,4,48
5,-10.0,4,49
10,-10.0,4,49
15,-10.0,4,49
20,-10.0,4,49
25,-10.0,4,49
30,-10.0,4,49
35,-10.0,4,49
40,-10.0,4,49
45,-10.0,4,49
50,-10.0,4,49
55,-10.0,4,49
60,-10.0,4,49
65,-10.0,4,49
70,-10.0,4,49
75,-10.0,4,49
80,-10.0,4,49
85,-10.0,4,49
90,-10.0,4,48
95,-10.0,4,49
100,-10.0,4,49
105,-10.0,4,49
110,-10.0,4,49
115,-10.0,4,49
120,-10.0,4,49
125,-10.0,4,49
130,-10.0,4,49
135,-10.0,4,49
140,-10.0,4,49
145,-10.0,4,49
150,-10.0,4,49
155,-10.0,4,49
160,-10.0,4,49
165,-10.0,4,49
170,-10.0,4,49
175,-10.0,4,49
180,-10.0,4,49
185,-10.0,4,49
190,-10.0,4,49
195,-10.0,4,49
200,-10.0,4,49
205,-10.0,4,49
210,-10.0,4,49
215,-10.0,4,49
220,-10.0,4,50
225,-10.0,4,49
230,-10.0,4,49
235,-10.0,4,49
240,-10.0,4,49
245,-10.0,4,49
250,-10.0,4,50
255,-10.0,4,50
260,-10.0,4,49
265,-10.0,4,49
270,-10.0,4,50
275,-10.0,4,49
280,-10.0,4,49
285,-10.0,4,49
290,-10.0,4,50
295,-10.0,4,49
300,-10.0,4,49
0,-11.0,1,47
6,-11.0,1,48
12,-11.0,1,48
18,-11.0,1,48
24,-11.0,1,48
30,-11.0,1,48
36,-11.0,1,48
42,-11.0,1,48
48,-11.0,1,48
54,-11.0,1,48
60,-11.0,1,49
66,-11.0,1,49
72,-11.0,1,48
78,-11.0,1,48
84,-11.0,1,48
90,-11.0,1,48
96,-11.0,1,49
102,-11.0,1,49
108,-11.0,1,48
114,-11.0,1,48
120,-11.0,1,48
126,-11.0,1,49
132,-11.0,1,48
138,-11.0,1,48
144,-11.0,1,49
150,-11.0,1,49
156,-11.0,1,49
162,-11.0,1,48
168,-11.0,1,49
174,-11.0,1,49
180,-11.0,1,49
186,-11.0,1,49
192,-11.0,1,50
198,-11.0,1,49
204,-11.0,1,49
210,-11.0,1,49
216,-11.0,1,49
222,-11.0,1,49
228,-11.0,1,49
234,-11.0,1,49
240,-11.0,1,49
246,-11.0,1,49
252,-11.0,1,49
258,-11.0,1,49
264,-11.0,1,49
270,-11.0,1,49
276,-11.0,1,49
282,-11.0,1,49
288,-11.0,1,49
294,-11.0,1,49
300,-11.0,1,49
0,-11.0,2,46
5,-11.0,2,47
10,-11.0,2,47
15,-11.0,2,47
20,-11.0,2,47
25,-11.0,2,47
30,-11.0,2,47
35,-11.0,2,47
40,-11.0,2,47
45,-11.0,2,47
50,-11.0,2,48
55,-11.0,2,47
60,-11.0,2,47
65,-11.0,2,47
70,-11.0,2,47
75,-11.0,2,48
80,-11.0,2,47
85,-11.0,2,47
90,-11.0,2,48
95,-11.0,2,48
100,-11.0,2,47
105,-11.0,2,48
110,-11.0,2,47
115,-11.0,2,48
120,-11.0,2,47
125,-11.0,2,47
130,-11.0,2,48
135,-11.0,2,47
140,-11.0,2,48
145,-11.0,2,48
150,-11.0,2,48
155,-11.0,2,48
160,-11.0,2,48
165,-11.0,2,48
170,-11.0,2,48
175,-11.0,2,48
180,-11.0,2,48
185,-11.0,2,48
190,-11.0,2,48
195,-11.0,2,48
200,-11.0,2,48
205,-11.0,2,48
210,-11.0,2,48
215,-11.0,2,48
220,-11.0,2,48
225,-11.0,2,48
230,-11.0,2,48
235,-11.0,2,48
240,-11.0,2,48
245,-11.0,2,48
250,-11.0,2,48
255,-11.0,2,49
260,-11.0,2,48
265,-11.0,2,48
270,-11.0,2,48
275,-11.0,2,48
280,-11.0,2,48
285,-11.0,2,48
290,-11.0,2,48
295,-11.0,2,49
300,-11.0,2,48
0,-11.0,3,46
5,-11.0,3,45
10,-11.0,3,47
15,-11.0,3,46
20,-11.0,3,47
25,-11.0,3,47
30,-11.0,3,47
35,-11.0,3,47
40,-11.0,3,47
45,-11.0,3,47
50,-11.0,3,47
55,-11.0,3,47
60,-11.0,3,47
65,-11.0,3,47
70,-11.0,3,47
75,-11.0,3,47
80,-11.0,3,47
85,-11.0,3,47
90,-11.0,3,47
95,-11.0,3,47
100,-11.0,3,47
105,-11.0,3,47
110,-11.0,3,47
115,-11.0,3,48
120,-11.0,3,47
125,-11.0,3,48
130,-11.0,3,48
135,-11.0,3,48
140,-11.0,3,47
145,-11.0,3,48
150,-11.0,3,48
155,-11.0,3,47
160,-11.0,3,48
165,-11.0,3,48
170,-11.0,3,48
175,-11.0,3,48
180,-11.0,3,48
185,-11.0,3,48
190,-11.0,3,48
195,-11.0,3,48
200,-11.0,3,48
205,-11.0,3,48
210,-11.0,3,48
215,-11.0,3,48
220,-11.0,3,48
225,-11.0,3,48
230,-11.0,3,48
235,-11.0,3,48
240,-11.0,3,48
245,-11.0,3,48
250,-11.0,3,48
255,-11.0,3,48
260,-11.0,3,48
265,-11.0,3,48
270,-11.0,3,48
275,-11.0,3,48
280,-11.0,3,48
285,-11.0,3,48
290,-11.0,3,48
295,-11.0,3,48
300,-11.0,3,48
0,-11.0,4,47
5,-11.0,4,48
10,-11.0,4,48
15,-11.0,4,49
20,-11.0,4,49
25,-11.0,4,49
30,-11.0,4,49
35,-11.0,4,49
40,-11.0,4,49
45,-11.0,4,49
50,-11.0,4,49
55,-11.0,4,50
60,-11.0,4,49
65,-11.0,4,49
70,-11.0,4,49
75,-11.0,4,49
80,-11.0,4,49
85,-11.0,4,49
90,-11.0,4,49
95,-11.0,4,50
100,-11.0,4,49
105,-11.0,4,50
110,-11.0,4,50
115,-11.0,4,49
120,-11.0,4,49
125,-11.0,4,50
130,-11.0,4,50
135,-11.0,4,50
140,-11.0,4,49
145,-11.0,4,50
150,-11.0,4,49
155,-11.0,4,50
160,-11.0,4,49
165,-11.0,4,50
170,-11.0,4,49
175,-11.0,4,50
180,-11.0,4,49
185,-11.0,4,50
190,-11.0,4,49
195,-11.0,4,50
200,-11.0,4,49
205,-11.0,4,50
210,-11.0,4,50
215,-11.0,4,50
220,-11.0,4,50
225,-11.0,4,50
230,-11.0,4,49
235,-11.0,4,50
240,-11.0,4,50
245,-11.0,4,50
250,-11.0,4,50
255,-11.0,4,49
260,-11.0,4,49
265,-11.0,4,49
270,-11.0,4,49
275,-11.0,4,50
280,-11.0,4,50
285,-11.0,4,50
290,-11.0,4,50
295,-11.0,4,50
300,-11.0,4,50
0,Vehicle Control,1,45
6,Vehicle Control,1,45
12,Vehicle Control,1,46
18,Vehicle Control,1,46
24,Vehicle Control,1,46
30,Vehicle Control,1,47
36,Vehicle Control,1,48
42,Vehicle Control,1,48
48,Vehicle Control,1,48
54,Vehicle Control,1,48
60,Vehicle Control,1,48
66,Vehicle Control,1,48
72,Vehicle Control,1,47
78,Vehicle Control,1,48
84,Vehicle Control,1,47
90,Vehicle Control,1,47
96,Vehicle Control,1,47
102,Vehicle Control,1,47
108,Vehicle Control,1,46
114,Vehicle Control,1,46
120,Vehicle Control,1,46
126,Vehicle Control,1,46
132,Vehicle Control,1,46
138,Vehicle Control,1,46
144,Vehicle Control,1,46
150,Vehicle Control,1,46
156,Vehicle Control,1,45
162,Vehicle Control,1,45
168,Vehicle Control,1,46
174,Vehicle Control,1,45
180,Vehicle Control,1,46
186,Vehicle Control,1,45
192,Vehicle Control,1,45
198,Vehicle Control,1,46
204,Vehicle Control,1,46
210,Vehicle Control,1,45
216,Vehicle Control,1,45
222,Vehicle Control,1,45
228,Vehicle Control,1,45
234,Vehicle Control,1,45
240,Vehicle Control,1,45
246,Vehicle Control,1,45
252,Vehicle Control,1,45
258,Vehicle Control,1,45
264,Vehicle Control,1,46
270,Vehicle Control,1,46
276,Vehicle Control,1,46
282,Vehicle Control,1,45
288,Vehicle Control,1,45
294,Vehicle Control,1,45
300,Vehicle Control,1,45
0,Vehicle Control,2,41
5,Vehicle Control,2,41
10,Vehicle Control,2,41
15,Vehicle Control,2,42
20,Vehicle Control,2,42
25,Vehicle Control,2,42
30,Vehicle Control,2,42
35,Vehicle Control,2,42
40,Vehicle Control,2,42
45,Vehicle Control,2,42
50,Vehicle Control,2,42
55,Vehicle Control,2,42
60,Vehicle Control,2,42
65,Vehicle Control,2,42
70,Vehicle Control,2,42
75,Vehicle Control,2,43
80,Vehicle Control,2,42
85,Vehicle Control,2,42
90,Vehicle Control,2,42
95,Vehicle Control,2,43
100,Vehicle Control,2,42
105,Vehicle Control,2,43
110,Vehicle Control,2,43
115,Vehicle Control,2,42
120,Vehicle Control,2,43
125,Vehicle Control,2,43
130,Vehicle Control,2,43
135,Vehicle Control,2,43
140,Vehicle Control,2,43
145,Vehicle Control,2,43
150,Vehicle Control,2,43
155,Vehicle Control,2,43
160,Vehicle Control,2,43
165,Vehicle Control,2,43
170,Vehicle Control,2,43
175,Vehicle Control,2,43
180,Vehicle Control,2,43
185,Vehicle Control,2,43
190,Vehicle Control,2,43
195,Vehicle Control,2,43
200,Vehicle Control,2,43
205,Vehicle Control,2,43
210,Vehicle Control,2,43
215,Vehicle Control,2,43
220,Vehicle Control,2,43
225,Vehicle Control,2,43
230,Vehicle Control,2,43
235,Vehicle Control,2,43
240,Vehicle Control,2,43
245,Vehicle Control,2,43
250,Vehicle Control,2,43
255,Vehicle Control,2,43
260,Vehicle Control,2,43
265,Vehicle Control,2,43
270,Vehicle Control,2,43
275,Vehicle Control,2,43
280,Vehicle Control,2,44
285,Vehicle Control,2,44
290,Vehicle Control,2,44
295,Vehicle Control,2,44
300,Vehicle Control,2,43
0,Vehicle Control,3,41
5,Vehicle Control,3,42
10,Vehicle Control,3,42
15,Vehicle Control,3,42
20,Vehicle Control,3,43
25,Vehicle Control,3,43
30,Vehicle Control,3,43
35,Vehicle Control,3,43
40,Vehicle Control,3,43
45,Vehicle Control,3,43
50,Vehicle Control,3,43
55,Vehicle Control,3,43
60,Vehicle Control,3,43
65,Vehicle Control,3,43
70,Vehicle Control,3,43
75,Vehicle Control,3,43
80,Vehicle Control,3,43
85,Vehicle Control,3,43
90,Vehicle Control,3,43
95,Vehicle Control,3,44
100,Vehicle Control,3,43
105,Vehicle Control,3,44
110,Vehicle Control,3,44
115,Vehicle Control,3,44
120,Vehicle Control,3,43
125,Vehicle Control,3,44
130,Vehicle Control,3,44
135,Vehicle Control,3,44
140,Vehicle Control,3,44
145,Vehicle Control,3,44
150,Vehicle Control,3,44
155,Vehicle Control,3,44
160,Vehicle Control,3,44
165,Vehicle Control,3,44
170,Vehicle Control,3,44
175,Vehicle Control,3,44
180,Vehicle Control,3,44
185,Vehicle Control,3,44
190,Vehicle Control,3,44
195,Vehicle Control,3,44
200,Vehicle Control,3,44
205,Vehicle Control,3,44
210,Vehicle Control,3,44
215,Vehicle Control,3,44
220,Vehicle Control,3,44
225,Vehicle Control,3,44
230,Vehicle Control,3,44
235,Vehicle Control,3,44
240,Vehicle Control,3,44
245,Vehicle Control,3,44
250,Vehicle Control,3,44
255,Vehicle Control,3,45
260,Vehicle Control,3,44
265,Vehicle Control,3,44
270,Vehicle Control,3,44
275,Vehicle Control,3,44
280,Vehicle Control,3,44
285,Vehicle Control,3,44
290,Vehicle Control,3,44
295,Vehicle Control,3,45
300,Vehicle Control,3,44
0,Vehicle Control,4,43
5,Vehicle Control,4,44
10,Vehicle Control,4,44
15,Vehicle Control,4,44
20,Vehicle Control,4,44
25,Vehicle Control,4,44
30,Vehicle Control,4,45
35,Vehicle Control,4,44
40,Vehicle Control,4,45
45,Vehicle Control,4,44
50,Vehicle Control,4,45
55,Vehicle Control,4,44
60,Vehicle Control,4,44
65,Vehicle Control,4,45
70,Vehicle Control,4,45
75,Vehicle Control,4,44
80,Vehicle Control,4,44
85,Vehicle Control,4,45
90,Vehicle Control,4,45
95,Vehicle Control,4,45
100,Vehicle Control,4,45
105,Vehicle Control,4,45
110,Vehicle Control,4,45
115,Vehicle Control,4,45
120,Vehicle Control,4,45
125,Vehicle Control,4,45
130,Vehicle Control,4,45
135,Vehicle Control,4,45
140,Vehicle Control,4,45
145,Vehicle Control,4,46
150,Vehicle Control,4,45
155,Vehicle Control,4,45
160,Vehicle Control,4,45
165,Vehicle Control,4,45
170,Vehicle Control,4,46
175,Vehicle Control,4,46
180,Vehicle Control,4,46
185,Vehicle Control,4,46
190,Vehicle Control,4,46
195,Vehicle Control,4,45
200,Vehicle Control,4,46
205,Vehicle Control,4,46
210,Vehicle Control,4,45
215,Vehicle Control,4,46
220,Vehicle Control,4,46
225,Vehicle Control,4,46
230,Vehicle Control,4,46
235,Vehicle Control,4,46
240,Vehicle Control,4,46
245,Vehicle Control,4,46
250,Vehicle Control,4,46
255,Vehicle Control,4,46
260,Vehicle Control,4,46
265,Vehicle Control,4,46
270,Vehicle Control,4,46
275,Vehicle Control,4,46
280,Vehicle Control,4,46
285,Vehicle Control,4,45
290,Vehicle Control,4,46
295,Vehicle Control,4,46
300,Vehicle Control,4,46
